id_venda,data_venda,estado,produto,categoria,quantidade,valor_final
1435,2025-09-11,PE,Roteador,Redes,2,677.07
1436,2025-08-10,MG,Headset,Acessório,4,1094.89
1437,2025-02-28,BA,Hub Usb,Acessório,1,97.25
1438,2025-02-21,CE,Mesa Escritório,Móveis,2,1528.59
1439,2025-06-24,CE,Mouse,Acessório,2,151.86
1440,2025-08-02,RN,Notebook,Informática,1,3164.35
1441,2025-09-07,PR,Mesa Escritório,Móveis,1,762.78
1442,2025-08-09,BA,Mouse,Acessório,2,163.44
1443,2025-09-15,RJ,Hub Usb,Acessório,2,154.6
1444,2025-08-10,MG,Notebook,Informática,2,6730.29
1445,2025-12-22,PE,Cadeira Gamer,Móveis,1,951.11
1446,2026-01-02,BA,Teclado,Acessório,6,778.8
1447,2025-08-31,MG,Notebook,Informática,4,13166.08
1448,2025-11-29,BA,Notebook,Informática,3,9367.87
1449,2025-02-03,RJ,Webcam,Acessório,3,540.04
1450,2025-12-10,BA,Mesa Escritório,Móveis,1,666.83
1451,2025-12-16,PE,Roteador,Redes,5,2030.75
1452,2025-04-12,PE,Hub Usb,Acessório,1,96.93
1453,2026-02-23,BA,Mouse,Acessório,2,156.74
1454,2026-03-13,CE,Hub Usb,Acessório,4,350.6
1455,2025-03-13,PR,Mesa Escritório,Móveis,2,1446.79
1456,2026-01-23,BA,Headset,Acessório,2,597.94
1457,2025-09-18,PR,Ssd 1Tb,Informática,1,507.92
1458,2025-04-05,PR,Mesa Escritório,Móveis,1,663.87
1459,2025-11-19,MG,Mouse,Acessório,3,204.82
1460,2025-12-30,CE,Headset,Acessório,1,303.12
1461,2025-11-11,BA,Hub Usb,Acessório,3,233.15
1462,2026-02-03,CE,Hub Usb,Acessório,1,92.88
1463,2025-08-18,BA,Hub Usb,Acessório,1,89.88
1464,2026-01-04,MG,Mesa Escritório,Móveis,3,1949.7
1465,2025-08-22,PE,Notebook,Informática,1,2758.82
1466,2025-09-05,PR,Headset,Acessório,2,503.47
1467,2025-08-26,BA,Teclado,Acessório,1,113.3
1468,2026-02-16,BA,Monitor,Informática,2,2514.08
1469,2025-12-19,RJ,Cadeira Gamer,Móveis,1,1027.81
1470,2025-07-14,CE,Webcam,Acessório,2,383.22
1471,2025-04-01,PE,Webcam,Acessório,1,238.63
1472,2025-07-31,BA,Roteador,Redes,2,873.64
1473,2025-03-10,SP,Teclado,Acessório,5,678.34
1474,2026-02-18,CE,Mesa Escritório,Móveis,1,679.98
1475,2025-07-19,PE,Headset,Acessório,4,1051.09
1476,2025-03-22,CE,Notebook,Informática,2,5415.5
1477,2025-12-18,PE,Monitor,Informática,2,2186.84
1478,2025-10-30,CE,Mouse,Acessório,1,87.3
1479,2025-09-28,RN,Roteador,Redes,3,1481.73
1480,2025-08-10,MG,Mouse,Acessório,2,163.8
1481,2026-02-11,PR,Impressora,Escritório,1,827.53
1482,2025-01-01,CE,Teclado,Acessório,3,345.28
1483,2025-01-03,PR,Webcam,Acessório,1,207.56
1484,2025-12-09,SP,Teclado,Acessório,1,156.26
1485,2025-10-19,BA,Mesa Escritório,Móveis,3,2281.71
1486,2025-02-04,BA,Notebook,Informática,6,19776.61
1487,2025-06-05,CE,Webcam,Acessório,1,199.71
1488,2025-12-16,PE,Webcam,Acessório,5,1046.8
1489,2025-10-16,BA,Mesa Escritório,Móveis,5,3564.45
1490,2025-10-03,BA,Hub Usb,Acessório,2,183.24
1491,2025-09-05,PR,Cadeira Gamer,Móveis,2,1616.8
1492,2025-03-14,BA,Impressora,Escritório,1,640.11
1493,2025-07-28,CE,Impressora,Escritório,1,861.22
1494,2026-02-15,BA,Roteador,Redes,1,437.96
1495,2025-05-03,CE,Mesa Escritório,Móveis,2,1378.41
1496,2025-09-08,RJ,Cadeira Gamer,Móveis,2,1841.69
1497,2025-08-25,CE,Notebook,Informática,6,20975.34
1498,2025-06-11,MG,Notebook,Informática,4,10784.09
1499,2025-03-06,CE,Notebook,Informática,1,3408.8
1500,2025-06-03,BA,Impressora,Escritório,5,4713.65
1501,2025-05-12,SP,Teclado,Acessório,4,597.72
1502,2025-12-23,MG,Webcam,Acessório,5,955.21
1503,2025-08-06,RJ,Webcam,Acessório,6,1246.86
1504,2026-02-01,PE,Hub Usb,Acessório,1,75.67
1505,2025-10-17,PR,Headset,Acessório,1,279.51
1506,2025-03-05,MG,Mouse,Acessório,2,151.51
1507,2025-05-28,CE,Ssd 1Tb,Informática,2,930.22
1508,2025-05-24,BA,Notebook,Informática,1,3383.92
1509,2025-12-09,RJ,Impressora,Escritório,5,3978.79
1510,2025-08-28,RJ,Mouse,Acessório,6,478.98
1511,2025-10-19,CE,Mesa Escritório,Móveis,5,4041.05
1512,2025-12-19,RJ,Impressora,Escritório,1,803.9
1513,2025-01-02,BA,Mouse,Acessório,5,425.8
1514,2025-08-15,BA,Teclado,Acessório,1,114.23
1515,2025-06-25,CE,Mesa Escritório,Móveis,3,1944.38
1516,2026-03-15,CE,Webcam,Acessório,5,1133.73
1517,2025-10-24,BA,Roteador,Redes,2,833.13
1518,2025-06-23,RN,Mouse,Acessório,1,73.63
1519,2025-03-04,BA,Hub Usb,Acessório,5,385.29
1520,2025-12-13,CE,Impressora,Escritório,1,754.83
1521,2025-12-19,CE,Hub Usb,Acessório,5,462.65
1522,2025-04-18,MG,Hub Usb,Acessório,4,351.52
1523,2025-08-09,RN,Mesa Escritório,Móveis,2,1388.42
1524,2025-01-10,PE,Cadeira Gamer,Móveis,3,3002.04
1525,2025-07-22,BA,Notebook,Informática,4,14045.48
1526,2025-09-14,CE,Monitor,Informática,3,3210.07
1527,2025-05-06,RN,Notebook,Informática,1,3469.58
1528,2025-08-26,RN,Mouse,Acessório,6,456.06
1529,2026-01-02,PE,Impressora,Escritório,2,1536.19
1530,2025-02-27,PE,Monitor,Informática,1,1315.06
1531,2025-10-16,BA,Headset,Acessório,3,885.27
1532,2025-06-13,PR,Notebook,Informática,4,12087.01
1533,2026-02-04,BA,Hub Usb,Acessório,2,182.23
1534,2025-07-21,BA,Mesa Escritório,Móveis,2,1455.48
1535,2025-02-25,CE,Notebook,Informática,2,6939.16
1536,2025-01-26,MG,Mouse,Acessório,5,444.95
1537,2025-05-07,BA,Mesa Escritório,Móveis,1,708.31
1538,2025-10-18,RJ,Impressora,Escritório,2,1816.46
1539,2025-06-15,BA,Impressora,Escritório,2,1845.52
1540,2025-03-25,RJ,Impressora,Escritório,2,1540.42
1541,2025-11-05,RJ,Roteador,Redes,3,1316.25
1542,2025-05-15,RJ,Notebook,Informática,1,3325.9
1543,2026-01-14,PR,Roteador,Redes,2,678.95
1544,2025-07-07,CE,Monitor,Informática,1,1053.85
1545,2025-07-04,PR,Mesa Escritório,Móveis,5,4001.45
1546,2025-02-09,CE,Roteador,Redes,4,1952.59
1547,2026-01-13,CE,Headset,Acessório,1,327.96
1548,2025-08-10,RJ,Headset,Acessório,3,934.56
1549,2025-10-11,BA,Teclado,Acessório,1,139.87
1550,2025-03-11,MG,Cadeira Gamer,Móveis,3,2996.46
1551,2025-04-20,MG,Impressora,Escritório,2,1968.08
1552,2025-11-06,PE,Hub Usb,Acessório,3,274.43
1553,2025-12-13,PR,Webcam,Acessório,2,431.32
1554,2026-02-07,SP,Ssd 1Tb,Informática,1,427.07
1555,2026-01-08,PR,Ssd 1Tb,Informática,1,547.49
1556,2025-06-17,BA,Cadeira Gamer,Móveis,4,3705.88
1557,2025-08-29,PR,Headset,Acessório,4,1080.11
1558,2026-02-09,RJ,Notebook,Informática,4,14740.44
1559,2025-04-14,PE,Notebook,Informática,1,3072.43
1560,2025-10-25,RN,Mouse,Acessório,1,72.94
1561,2025-07-03,PE,Cadeira Gamer,Móveis,1,886.55
1562,2025-08-26,BA,Roteador,Redes,3,1319.82
1563,2025-08-21,MG,Cadeira Gamer,Móveis,1,904.01
1564,2025-10-02,RN,Webcam,Acessório,4,885.1
1565,2025-08-10,SP,Cadeira Gamer,Móveis,2,2221.4
1566,2026-01-27,RN,Mesa Escritório,Móveis,1,723.07
1567,2026-03-01,PR,Impressora,Escritório,2,1866.84
1568,2025-03-06,PR,Teclado,Acessório,1,112.54
1569,2025-08-04,MG,Hub Usb,Acessório,2,202.5
1570,2025-02-04,RN,Hub Usb,Acessório,1,99.09
1571,2025-10-20,PR,Monitor,Informática,2,2093.47
1572,2025-04-15,CE,Impressora,Escritório,2,1362.6
1573,2025-09-09,PR,Mesa Escritório,Móveis,1,744.93
1574,2025-03-07,PR,Roteador,Redes,2,792.54
1575,2025-12-30,PE,Mesa Escritório,Móveis,1,840.77
1576,2025-04-13,CE,Notebook,Informática,2,6252.67
1577,2025-08-20,BA,Webcam,Acessório,1,216.83
1578,2025-09-17,PR,Roteador,Redes,1,477.18
1579,2025-12-03,MG,Hub Usb,Acessório,5,409.4
1580,2025-06-25,PR,Ssd 1Tb,Informática,6,2690.82
1581,2025-10-24,BA,Notebook,Informática,6,17381.18
1582,2026-01-24,PE,Teclado,Acessório,1,141.63
1583,2025-09-09,CE,Headset,Acessório,4,1140.24
1584,2026-01-22,PR,Monitor,Informática,1,995.65
1585,2025-01-08,PR,Notebook,Informática,6,20817.48
1586,2025-05-25,BA,Cadeira Gamer,Móveis,4,3521.76
1587,2025-07-03,BA,Roteador,Redes,2,882.34
1588,2025-12-14,BA,Monitor,Informática,1,1113.78
1589,2025-01-11,PR,Cadeira Gamer,Móveis,2,1761.83
1590,2025-04-24,PE,Webcam,Acessório,4,693.4
1591,2026-02-16,PE,Impressora,Escritório,4,3562.96
1592,2026-01-20,BA,Webcam,Acessório,1,153.41
1593,2025-12-02,RN,Teclado,Acessório,1,141.72
1594,2025-01-31,BA,Notebook,Informática,2,7023.4
1595,2025-07-12,SP,Roteador,Redes,3,1100.25
1596,2026-02-26,BA,Ssd 1Tb,Informática,1,504.8
1597,2025-04-21,MG,Roteador,Redes,2,668.1
1598,2025-12-26,MG,Roteador,Redes,3,1176.02
1599,2025-08-10,BA,Cadeira Gamer,Móveis,6,5460.9
1600,2025-04-10,PR,Teclado,Acessório,2,250.35
1601,2025-04-01,MG,Ssd 1Tb,Informática,2,993.17
1602,2025-06-09,MG,Roteador,Redes,5,1676.88
1603,2025-08-09,MG,Monitor,Informática,1,1198.08
1604,2025-08-10,RJ,Cadeira Gamer,Móveis,1,851.23
1605,2025-06-09,PE,Headset,Acessório,5,1685.4
1606,2026-03-10,BA,Cadeira Gamer,Móveis,3,2853.33
1607,2026-02-02,RJ,Monitor,Informática,5,6029.9
1608,2025-01-25,PE,Mesa Escritório,Móveis,1,692.84
1609,2025-05-03,RJ,Hub Usb,Acessório,2,193.16
1610,2025-11-02,MG,Cadeira Gamer,Móveis,2,1790.08
1611,2025-12-05,RJ,Cadeira Gamer,Móveis,3,3050.22
1612,2025-07-02,CE,Monitor,Informática,2,1801.68
1613,2025-10-06,BA,Notebook,Informática,1,3064.39
1614,2025-09-05,MG,Roteador,Redes,5,1665.48
1615,2025-11-09,PR,Cadeira Gamer,Móveis,2,1678.58
1616,2025-02-13,SP,Notebook,Informática,3,10145.85
1617,2025-10-22,CE,Headset,Acessório,1,304.36
1618,2025-04-20,PR,Headset,Acessório,6,1913.52
1619,2025-06-07,CE,Headset,Acessório,1,254.74
1620,2025-11-29,PE,Impressora,Escritório,2,1295.7
1621,2025-01-12,RJ,Headset,Acessório,2,719.16
1622,2026-01-29,BA,Notebook,Informática,3,10311.81
1623,2025-12-20,MG,Hub Usb,Acessório,1,93.83
1624,2025-07-01,BA,Roteador,Redes,2,800.76
1625,2025-07-29,SP,Monitor,Informática,2,2196.21
1626,2025-12-19,RJ,Hub Usb,Acessório,1,86.04
1627,2025-03-06,PR,Cadeira Gamer,Móveis,1,981.39
1628,2025-12-26,BA,Cadeira Gamer,Móveis,2,1855.48
1629,2025-06-21,MG,Cadeira Gamer,Móveis,4,3589.56
1630,2026-03-03,MG,Webcam,Acessório,5,1046.33
1631,2025-12-02,RN,Mesa Escritório,Móveis,5,3924.9
1632,2025-09-24,BA,Monitor,Informática,2,2327.15
1633,2025-02-09,BA,Mesa Escritório,Móveis,1,740.92
1634,2025-02-07,PR,Roteador,Redes,2,782.98
1635,2026-01-08,MG,Monitor,Informática,3,3240.0
1636,2025-06-23,PE,Roteador,Redes,1,432.13
1637,2025-08-10,CE,Cadeira Gamer,Móveis,1,890.2
1638,2025-10-24,PE,Headset,Acessório,2,522.97
1639,2025-09-14,MG,Cadeira Gamer,Móveis,1,918.06
1640,2025-04-06,RJ,Cadeira Gamer,Móveis,3,2875.23
1641,2026-03-07,RJ,Mesa Escritório,Móveis,2,1412.96
1642,2025-10-03,MG,Monitor,Informática,1,1068.75
1643,2025-12-14,CE,Impressora,Escritório,1,786.92
1644,2025-05-03,PR,Monitor,Informática,4,3641.95
1645,2025-09-18,PE,Notebook,Informática,3,8011.85
1646,2026-01-27,CE,Teclado,Acessório,1,134.91
1647,2025-10-05,BA,Headset,Acessório,2,470.68
1648,2025-09-27,BA,Hub Usb,Acessório,2,211.34
1649,2026-01-18,BA,Roteador,Redes,4,1945.72
1650,2025-09-07,MG,Monitor,Informática,2,1955.83
1651,2026-01-16,MG,Notebook,Informática,1,3605.57
1652,2025-11-20,BA,Roteador,Redes,2,814.64
1653,2025-10-28,BA,Impressora,Escritório,4,3122.39
1654,2025-12-07,PR,Notebook,Informática,2,6172.92
1655,2025-08-31,BA,Impressora,Escritório,1,816.51
1656,2026-01-08,PR,Webcam,Acessório,1,221.64
1657,2025-12-03,MG,Cadeira Gamer,Móveis,3,2851.59
1658,2025-08-10,CE,Headset,Acessório,3,826.76
1659,2025-11-06,PR,Mesa Escritório,Móveis,1,718.36
1660,2025-06-16,MG,Hub Usb,Acessório,1,95.8
1661,2025-09-04,BA,Webcam,Acessório,1,223.95
1662,2025-08-12,RJ,Impressora,Escritório,2,1573.74
1663,2025-09-27,BA,Teclado,Acessório,1,132.68
1664,2026-01-20,MG,Cadeira Gamer,Móveis,2,1616.89
1665,2025-08-17,PR,Hub Usb,Acessório,3,281.16
1666,2025-09-15,RJ,Headset,Acessório,5,1480.77
1667,2025-03-25,MG,Impressora,Escritório,3,2853.06
1668,2025-09-26,BA,Impressora,Escritório,4,3603.08
1669,2025-05-09,RJ,Webcam,Acessório,1,162.82
1670,2025-08-10,BA,Roteador,Redes,2,700.7
1671,2025-11-09,BA,Teclado,Acessório,2,298.96
1672,2025-11-01,BA,Roteador,Redes,1,354.95
1673,2025-01-14,BA,Headset,Acessório,3,850.72
1674,2025-08-15,CE,Mouse,Acessório,1,79.29
1675,2025-10-11,PE,Cadeira Gamer,Móveis,3,2568.0
1676,2026-01-29,BA,Webcam,Acessório,2,459.1
1677,2025-06-08,BA,Cadeira Gamer,Móveis,2,1952.5
1678,2025-08-06,BA,Monitor,Informática,1,920.3
1679,2025-01-21,PE,Notebook,Informática,1,2949.64
1680,2026-02-11,PR,Mouse,Acessório,3,208.89
1681,2025-08-14,MG,Roteador,Redes,6,2312.72
1682,2025-12-14,PR,Webcam,Acessório,2,416.88
1683,2025-07-25,CE,Cadeira Gamer,Móveis,1,962.42
1684,2025-02-26,CE,Hub Usb,Acessório,3,271.83
1685,2025-12-14,SP,Hub Usb,Acessório,2,187.02
1686,2025-09-08,BA,Roteador,Redes,3,993.46
1687,2025-01-19,RN,Headset,Acessório,2,622.8
1688,2025-11-01,PR,Notebook,Informática,1,3186.17
1689,2025-01-02,SP,Cadeira Gamer,Móveis,2,1867.92
1690,2025-05-20,BA,Mesa Escritório,Móveis,2,1737.68
1691,2025-06-07,RJ,Monitor,Informática,2,2086.58
1692,2025-09-17,BA,Hub Usb,Acessório,1,96.06
1693,2025-07-29,BA,Roteador,Redes,4,1697.68
1694,2025-01-22,SP,Monitor,Informática,2,2395.14
1695,2025-08-10,CE,Mouse,Acessório,3,247.17
1696,2025-12-01,CE,Teclado,Acessório,5,801.1
1697,2025-09-29,MG,Mouse,Acessório,1,68.7
1698,2025-08-03,CE,Notebook,Informática,4,11570.91
1699,2026-03-09,PR,Notebook,Informática,1,3249.18
1700,2025-06-19,PR,Ssd 1Tb,Informática,2,1021.93
1701,2025-09-17,CE,Mesa Escritório,Móveis,1,815.41
1702,2026-03-02,RJ,Notebook,Informática,1,3210.55
1703,2025-05-02,CE,Monitor,Informática,2,1709.86
1704,2025-03-08,BA,Headset,Acessório,2,565.12
1705,2025-01-15,PE,Mesa Escritório,Móveis,1,753.62
1706,2025-12-27,MG,Notebook,Informática,1,3406.5
1707,2025-03-19,RN,Webcam,Acessório,1,274.38
1708,2025-02-20,CE,Ssd 1Tb,Informática,4,1987.56
1709,2025-10-21,PR,Cadeira Gamer,Móveis,1,684.32
1710,2025-04-16,PE,Headset,Acessório,2,618.68
1711,2025-12-07,CE,Mouse,Acessório,1,58.99
1712,2025-06-12,CE,Cadeira Gamer,Móveis,5,3872.0
1713,2025-11-11,RJ,Mesa Escritório,Móveis,4,2644.52
1714,2025-08-10,MG,Mouse,Acessório,6,489.9
1715,2025-01-08,CE,Mouse,Acessório,2,126.05
1716,2026-03-05,MG,Webcam,Acessório,1,269.87
1717,2025-03-28,MG,Hub Usb,Acessório,1,71.64
1718,2025-11-02,BA,Mouse,Acessório,2,164.66
1719,2025-08-24,PE,Teclado,Acessório,1,152.18
1720,2025-05-14,CE,Impressora,Escritório,2,1438.65
1721,2025-07-09,BA,Cadeira Gamer,Móveis,2,1757.42
1722,2025-07-22,PR,Hub Usb,Acessório,5,410.45
1723,2025-09-01,SP,Mouse,Acessório,2,129.53
1724,2025-01-31,PE,Webcam,Acessório,5,1101.4
1725,2025-09-22,PR,Headset,Acessório,3,911.47
1726,2025-10-06,SP,Impressora,Escritório,2,1470.46
1727,2025-12-08,PR,Cadeira Gamer,Móveis,1,923.6
1728,2025-08-10,RJ,Impressora,Escritório,3,2813.64
1729,2025-08-10,PE,Hub Usb,Acessório,2,213.68
1730,2025-01-27,CE,Hub Usb,Acessório,1,65.63
1731,2025-07-16,CE,Roteador,Redes,3,978.38
1732,2025-05-23,BA,Roteador,Redes,2,798.72
1733,2025-08-10,BA,Impressora,Escritório,4,3057.48
1734,2026-03-08,PR,Hub Usb,Acessório,4,343.37
1735,2025-05-25,MG,Headset,Acessório,1,326.68
1736,2025-01-31,BA,Mesa Escritório,Móveis,1,801.44
1737,2025-12-20,MG,Mouse,Acessório,1,70.68
1738,2025-02-13,CE,Mesa Escritório,Móveis,4,3406.43
1739,2026-03-04,BA,Mouse,Acessório,1,66.87
1740,2025-09-02,MG,Impressora,Escritório,2,1775.91
1741,2025-08-10,MG,Headset,Acessório,1,303.16
1742,2025-01-14,MG,Webcam,Acessório,2,395.7
1743,2025-07-06,MG,Notebook,Informática,1,3455.58
1744,2025-12-30,SP,Webcam,Acessório,2,425.28
1745,2025-09-28,CE,Impressora,Escritório,1,713.85
1746,2026-02-08,MG,Ssd 1Tb,Informática,1,533.74
1747,2025-03-13,SP,Impressora,Escritório,2,1467.58
1748,2025-09-03,MG,Impressora,Escritório,2,1630.5
1749,2025-02-16,SP,Ssd 1Tb,Informática,1,533.83
1750,2025-01-15,CE,Mouse,Acessório,2,138.38
1751,2025-03-23,MG,Roteador,Redes,2,941.9
1752,2025-01-24,PE,Teclado,Acessório,1,143.54
1753,2026-03-14,SP,Mouse,Acessório,2,186.78
1754,2025-09-06,BA,Roteador,Redes,2,857.56
1755,2025-01-16,MG,Webcam,Acessório,2,314.77
1756,2025-08-19,BA,Monitor,Informática,5,5655.4
1757,2025-08-10,CE,Teclado,Acessório,2,247.32
1758,2025-10-05,BA,Monitor,Informática,1,1100.14
1759,2026-02-14,MG,Headset,Acessório,1,264.03
1760,2025-07-18,RJ,Cadeira Gamer,Móveis,1,1046.24
1761,2025-10-18,RJ,Notebook,Informática,2,6046.05
1762,2025-09-29,BA,Mesa Escritório,Móveis,6,4075.32
1763,2025-07-15,SP,Notebook,Informática,3,10024.02
1764,2025-01-15,CE,Webcam,Acessório,2,469.78
1765,2025-08-10,MG,Impressora,Escritório,2,1577.44
1766,2025-05-24,PE,Headset,Acessório,2,651.3
1767,2026-01-22,RJ,Teclado,Acessório,1,139.18
1768,2025-11-13,CE,Webcam,Acessório,3,574.8
1769,2025-04-07,BA,Ssd 1Tb,Informática,2,973.16
1770,2025-03-02,PE,Monitor,Informática,6,6954.24
1771,2025-01-20,CE,Roteador,Redes,3,1226.31
1772,2025-05-15,CE,Impressora,Escritório,2,1534.37
1773,2025-03-23,PR,Notebook,Informática,3,8905.62
1774,2026-01-04,CE,Webcam,Acessório,4,778.25
1775,2025-06-19,MG,Webcam,Acessório,1,187.03
1776,2025-07-12,BA,Monitor,Informática,1,1236.3
1777,2025-04-17,PR,Headset,Acessório,2,506.0
1778,2025-11-13,CE,Mouse,Acessório,1,76.3
1779,2025-11-09,BA,Webcam,Acessório,5,1189.2
1780,2025-09-15,BA,Monitor,Informática,1,1250.57
1781,2025-07-05,BA,Mesa Escritório,Móveis,2,1580.66
1782,2026-02-01,PR,Notebook,Informática,4,14360.11
1783,2025-02-21,MG,Mesa Escritório,Móveis,1,838.58
1784,2025-08-10,PR,Cadeira Gamer,Móveis,5,4285.2
1785,2025-09-29,MG,Mesa Escritório,Móveis,1,686.5
1786,2025-05-01,CE,Mesa Escritório,Móveis,1,723.64
1787,2025-11-29,MG,Notebook,Informática,1,2669.28
1788,2025-06-11,CE,Webcam,Acessório,2,357.6
1789,2025-08-13,SP,Monitor,Informática,1,1091.92
1790,2025-04-27,MG,Mouse,Acessório,2,157.28
1791,2025-05-27,MG,Headset,Acessório,2,496.99
1792,2026-03-14,CE,Impressora,Escritório,1,958.92
1793,2025-07-30,PR,Teclado,Acessório,1,149.48
1794,2025-08-23,CE,Teclado,Acessório,1,145.02
1795,2025-12-25,BA,Teclado,Acessório,2,270.96
1796,2025-07-24,CE,Notebook,Informática,1,3213.36
1797,2025-12-29,BA,Roteador,Redes,3,1237.87
1798,2025-01-12,RJ,Impressora,Escritório,3,2877.03
1799,2025-01-01,MG,Ssd 1Tb,Informática,3,1329.6
1800,2025-08-01,MG,Notebook,Informática,3,8929.03
1801,2026-02-11,RN,Mesa Escritório,Móveis,3,2400.1
1802,2025-04-05,RN,Headset,Acessório,2,565.13
1803,2025-03-25,PE,Mesa Escritório,Móveis,1,878.59
1804,2026-02-18,CE,Teclado,Acessório,3,424.55
1805,2025-02-06,MG,Impressora,Escritório,1,822.42
1806,2025-01-29,PE,Mesa Escritório,Móveis,3,2440.08
1807,2025-12-12,RN,Impressora,Escritório,1,942.6
1808,2025-11-30,BA,Mouse,Acessório,1,83.78
1809,2026-03-09,PR,Mesa Escritório,Móveis,2,1398.16
1810,2025-05-23,SP,Mouse,Acessório,5,378.95
1811,2025-08-21,MG,Webcam,Acessório,2,352.94
1812,2025-05-05,RJ,Teclado,Acessório,3,391.76
1813,2025-10-06,MG,Cadeira Gamer,Móveis,1,953.28
1814,2025-03-02,RJ,Notebook,Informática,1,3465.75
1815,2025-01-10,MG,Ssd 1Tb,Informática,1,570.51
1816,2026-02-04,RN,Monitor,Informática,1,1160.8
1817,2025-05-22,PR,Ssd 1Tb,Informática,3,1496.56
1818,2025-07-11,MG,Monitor,Informática,3,3060.87
1819,2026-01-30,SP,Cadeira Gamer,Móveis,1,892.1
1820,2026-02-28,BA,Notebook,Informática,3,10823.79
1821,2025-10-11,CE,Roteador,Redes,4,1783.6
1822,2025-04-02,RJ,Ssd 1Tb,Informática,3,1314.23
1823,2025-03-16,BA,Cadeira Gamer,Móveis,1,798.69
1824,2025-11-28,MG,Mouse,Acessório,3,235.14
1825,2025-06-13,PR,Mouse,Acessório,1,76.17
1826,2025-08-04,BA,Notebook,Informática,1,2980.17
1827,2025-01-12,BA,Roteador,Redes,5,1514.74
1828,2025-07-09,PE,Mouse,Acessório,2,150.23
1829,2025-10-30,PR,Monitor,Informática,2,2647.78
1830,2026-03-09,PR,Roteador,Redes,1,459.76
1831,2025-03-04,RN,Hub Usb,Acessório,1,89.55
1832,2025-01-08,MG,Hub Usb,Acessório,4,369.52
1833,2025-06-13,SP,Teclado,Acessório,1,125.6
1834,2025-01-14,RN,Roteador,Redes,5,1772.55
1835,2026-02-02,MG,Ssd 1Tb,Informática,2,869.78
1836,2025-05-23,CE,Ssd 1Tb,Informática,4,1482.94
1837,2025-09-27,BA,Impressora,Escritório,2,1350.43
1838,2025-11-05,RJ,Mouse,Acessório,2,147.19
1839,2025-02-12,BA,Headset,Acessório,2,629.66
1840,2025-07-25,BA,Notebook,Informática,2,6830.71
1841,2025-05-31,BA,Hub Usb,Acessório,4,348.4
1842,2025-01-15,RJ,Notebook,Informática,3,9437.66
1843,2025-11-26,PE,Roteador,Redes,2,736.44
1844,2026-01-16,CE,Webcam,Acessório,1,192.13
1845,2026-02-06,MG,Roteador,Redes,1,303.4
1846,2025-06-01,PR,Mesa Escritório,Móveis,1,843.8
1847,2025-04-15,CE,Teclado,Acessório,4,574.03
1848,2025-07-05,BA,Teclado,Acessório,2,307.21
1849,2025-08-17,RJ,Teclado,Acessório,1,149.53
1850,2026-03-05,CE,Cadeira Gamer,Móveis,4,3234.12
1851,2025-10-25,PR,Impressora,Escritório,1,772.05
1852,2026-02-03,CE,Mouse,Acessório,2,148.22
1853,2025-12-23,CE,Headset,Acessório,3,682.99
1854,2026-02-13,CE,Ssd 1Tb,Informática,1,537.11
1855,2025-09-08,BA,Cadeira Gamer,Móveis,1,869.54
1856,2025-07-16,BA,Hub Usb,Acessório,2,199.04
1857,2025-09-27,MG,Monitor,Informática,1,1276.0
1858,2025-06-09,CE,Roteador,Redes,2,743.87
1859,2025-01-24,RN,Ssd 1Tb,Informática,1,483.2
1860,2025-08-10,CE,Roteador,Redes,1,373.19
1861,2025-06-06,CE,Roteador,Redes,2,775.68
1862,2025-11-22,PR,Teclado,Acessório,2,279.84
1863,2025-01-07,PR,Impressora,Escritório,2,1888.08
1864,2026-01-23,MG,Hub Usb,Acessório,1,92.18
1865,2025-02-20,RN,Cadeira Gamer,Móveis,5,4807.4
1866,2025-05-11,CE,Ssd 1Tb,Informática,2,922.21
1867,2025-01-13,BA,Impressora,Escritório,1,793.12
1868,2026-01-15,BA,Monitor,Informática,1,1162.91
1869,2025-10-05,SP,Cadeira Gamer,Móveis,2,1616.89
1870,2025-04-30,MG,Mouse,Acessório,1,70.29
1871,2026-02-02,MG,Ssd 1Tb,Informática,3,1500.99
1872,2025-07-06,BA,Impressora,Escritório,1,935.64
1873,2025-01-04,MG,Hub Usb,Acessório,4,359.96
1874,2025-08-10,PE,Mouse,Acessório,1,78.54
1875,2025-10-29,CE,Cadeira Gamer,Móveis,1,839.65
1876,2025-03-03,BA,Roteador,Redes,1,365.95
1877,2025-01-21,MG,Hub Usb,Acessório,1,95.96
1878,2025-08-22,CE,Headset,Acessório,1,296.36
1879,2025-06-21,BA,Hub Usb,Acessório,4,443.04
1880,2026-03-07,RJ,Ssd 1Tb,Informática,3,1442.19
1881,2025-08-23,PE,Cadeira Gamer,Móveis,2,1614.32
1882,2025-05-03,PE,Headset,Acessório,2,668.4
1883,2026-03-06,BA,Monitor,Informática,4,4367.99
1884,2026-01-12,MG,Headset,Acessório,2,543.24
1885,2026-02-19,CE,Headset,Acessório,4,1030.4
1886,2025-05-11,RJ,Teclado,Acessório,6,717.26
1887,2025-03-04,RN,Notebook,Informática,1,3379.03
1888,2025-03-21,MG,Hub Usb,Acessório,1,92.43
1889,2025-10-01,PR,Monitor,Informática,1,1293.44
1890,2025-12-12,MG,Headset,Acessório,1,309.2
1891,2026-02-17,PE,Ssd 1Tb,Informática,3,1618.26
1892,2025-01-10,CE,Roteador,Redes,2,836.42
1893,2025-03-21,CE,Mesa Escritório,Móveis,3,2509.98
