id_venda,data_venda,id_cliente,id_produto,quantidade,valor_unitario,desconto_pct,canal,status_pedido,valor_total_bruto,valor_final
1351,2025-04-17,11004,1003,2,147.07,0.1,app,em separação,294.14,264.73
1352,2025-05-11,10964,1003,1,155.21,0.0,loja física,concluído,155.21,155.21
1353,2025-10-11,10879,1002,5,80.04,0.1,site,concluído,400.2,360.18
1354,2025-04-24,11014,1007,6,331.3,0.2,app,concluído,1987.8,1590.24
1355,2025-03-14,10590,1002,1,78.18,0.1,site,concluído,78.18,70.36
1356,2025-08-06,11023,1004,1,1152.12,0.0,marketplace,em separação,1152.12,1152.12
1357,2025-09-07,10451,1011,3,705.94,0.2,site,pendente,2117.82,1694.26
1358,2025-01-23,10930,1006,1,214.75,0.0,app,concluído,214.75,214.75
1359,2025-03-12,11246,1007,1,327.99,0.05,loja física,cancelado,327.99,311.59
1360,2025-03-22,10322,1005,2,960.39,0.1,site,pendente,1920.78,1728.7
1361,2025-02-25,11268,1008,1,987.12,0.0,app,concluído,987.12,987.12
1362,2025-01-04,11359,1012,2,382.57,0.2,site,concluído,765.14,612.11
1363,2026-03-04,11048,1011,4,865.79,0.05,loja física,cancelado,3463.16,3290.0
1364,2025-07-29,10031,1005,2,926.05,0.05,app,concluído,1852.1,1759.5
1365,2025-06-09,11091,1003,2,141.2,0.1,marketplace,concluído,282.4,254.16
1366,2025-08-11,10966,1007,2,293.39,0.0,loja física,em separação,586.78,586.78
1367,2025-07-10,11467,1004,4,1174.5,0.0,site,concluído,4698.0,4698.0
1368,2025-06-09,10291,1006,1,238.24,0.0,loja física,concluído,238.24,238.24
1369,2025-05-31,10051,1005,2,931.79,0.0,app,concluído,1863.58,1863.58
1370,2025-04-22,10267,1010,2,95.07,0.1,marketplace,concluído,190.14,171.13
1371,2026-02-13,10423,1012,4,383.35,0.0,app,concluído,1533.4,1533.4
1372,2025-03-03,10331,1011,4,805.87,0.0,app,não informado,3223.48,3223.48
1373,2025-07-25,10613,1003,4,142.83,0.05,site,concluído,571.32,542.75
1374,2025-05-14,11066,1002,3,92.47,0.0,app,em separação,277.41,277.41
1375,2025-10-21,10841,1012,2,525.25,0.15,marketplace,pendente,1050.5,892.93
1376,2025-04-17,10749,1007,2,310.62,0.1,site,concluído,621.24,559.12
1377,2025-01-15,11242,1002,2,78.97,0.0,marketplace,em separação,157.94,157.94
1378,2025-08-10,11487,1005,1,845.55,0.2,loja física,concluído,845.55,676.44
1379,2026-01-25,10074,1001,3,3199.01,0.0,app,concluído,9597.03,9597.03
1380,2025-03-02,10909,1008,2,898.87,0.0,site,pendente,1797.74,1797.74
1381,2025-12-11,11406,1009,1,526.03,0.15,marketplace,concluído,526.03,447.13
1382,2026-02-15,10783,1008,2,807.52,0.05,loja física,concluído,1615.04,1534.29
1383,2026-01-03,10488,1011,6,702.95,0.05,site,não informado,4217.7,4006.82
1384,2025-07-11,10903,1009,5,581.37,0.0,site,concluído,2906.85,2906.85
1385,2026-01-05,10939,1006,1,236.39,0.1,site,concluído,236.39,212.75
1386,2026-01-17,10575,1007,4,328.15,0.0,loja física,concluído,1312.6,1312.6
1387,2025-08-12,10142,1011,1,836.01,0.0,loja física,concluído,836.01,836.01
1388,2025-08-10,10874,1006,1,239.89,0.0,loja física,concluído,239.89,239.89
1389,2025-03-23,10963,1012,1,386.26,0.0,site,concluído,386.26,386.26
1390,2025-09-08,10508,1006,4,198.05,0.0,site,concluído,792.2,792.2
1391,2025-08-25,10550,1005,4,913.22,0.05,marketplace,concluído,3652.88,3470.24
1392,2025-09-10,11358,1002,2,80.79,0.1,loja física,pendente,161.58,145.42
1393,2025-08-05,11282,1006,2,217.83,0.0,app,concluído,435.66,435.66
1394,2025-08-14,10733,1004,4,1256.47,0.15,site,concluído,5025.88,4272.0
1395,2025-12-25,10598,1009,5,561.17,0.0,app,pendente,2805.85,2805.85
1396,2025-08-16,11086,1009,4,563.66,0.0,marketplace,em separação,2254.64,2254.64
1397,2025-08-10,11389,1005,1,959.61,0.05,app,concluído,959.61,911.63
1398,2025-08-10,11488,1012,1,389.49,0.2,loja física,concluído,389.49,311.59
1399,2026-02-06,10680,1006,1,220.66,0.2,marketplace,concluído,220.66,176.53
1400,2025-03-06,10556,1005,4,929.21,0.0,site,concluído,3716.84,3716.84
1401,2025-08-12,11409,1012,2,402.83,0.1,site,concluído,805.66,725.09
1402,2025-08-10,10616,1003,3,149.98,0.05,loja física,concluído,449.94,427.44
1403,2025-10-13,11274,1002,3,80.86,0.05,loja física,concluído,242.58,230.45
1404,2025-08-10,10061,1004,5,1188.62,0.05,site,concluído,5943.1,5645.94
1405,2025-02-15,11179,1011,3,827.94,0.1,site,em separação,2483.82,2235.44
1406,2025-01-02,11168,1001,2,3325.17,0.05,app,pendente,6650.34,6317.82
1407,2025-10-06,10885,1012,1,498.76,0.0,site,concluído,498.76,498.76
1408,2025-11-01,10340,1004,4,1394.66,0.15,loja física,concluído,5578.64,4741.84
1409,2025-06-19,11165,1002,2,83.74,0.0,marketplace,concluído,167.48,167.48
1410,2026-03-06,11367,1009,1,524.01,0.05,app,concluído,524.01,497.81
1411,2025-09-09,10792,1009,4,568.56,0.0,loja física,concluído,2274.24,2274.24
1412,2025-01-28,10761,1011,4,701.08,0.0,site,cancelado,2804.32,2804.32
1413,2025-02-01,10889,1003,2,147.6,0.0,site,concluído,295.2,295.2
1414,2026-03-13,10696,1004,3,1101.2,0.0,marketplace,concluído,3303.6,3303.6
1415,2025-01-01,10097,1004,4,1198.08,0.2,site,concluído,4792.32,3833.86
1416,2025-06-20,10605,1010,2,100.61,0.15,site,concluído,201.22,171.04
1417,2025-02-25,10082,1003,2,164.5,0.15,app,concluído,329.0,279.65
1418,2025-04-14,10870,1003,1,149.59,0.05,app,concluído,149.59,142.11
1419,2025-10-09,11482,1006,1,218.82,0.0,loja física,concluído,218.82,218.82
1420,2025-05-20,10470,1011,1,870.77,0.2,marketplace,concluído,870.77,696.62
1421,2025-03-15,11082,1002,1,80.32,0.0,site,concluído,80.32,80.32
1422,2025-08-10,10013,1005,2,920.69,0.05,app,concluído,1841.38,1749.31
1423,2025-04-19,10376,1011,2,773.81,0.0,app,concluído,1547.62,1547.62
1424,2026-01-05,11152,1011,2,803.49,0.1,marketplace,concluído,1606.98,1446.28
1425,2025-10-20,10088,1003,3,149.43,0.0,marketplace,concluído,448.29,448.29
1426,2025-07-30,11336,1010,2,92.44,0.0,app,pendente,184.88,184.88
1427,2026-02-22,10451,1005,1,923.01,0.15,site,concluído,923.01,784.56
1428,2025-09-17,10101,1012,3,444.27,0.0,loja física,em separação,1332.81,1332.81
1429,2025-04-15,10229,1006,1,219.49,0.0,site,concluído,219.49,219.49
1430,2025-10-10,11479,1006,5,196.62,0.2,site,concluído,983.1,786.48
1431,2026-01-20,11099,1010,5,82.02,0.1,loja física,concluído,410.1,369.09
1432,2026-01-27,10489,1002,6,82.13,0.0,app,concluído,492.78,492.78
1433,2025-04-06,11124,1002,1,80.32,0.0,site,concluído,80.32,80.32
1434,2025-07-11,10500,1012,1,481.25,0.0,loja física,pendente,481.25,481.25
1435,2025-09-11,10507,1012,2,423.17,0.2,marketplace,concluído,846.34,677.07
1436,2025-08-10,10408,1007,4,288.13,0.05,loja física,concluído,1152.52,1094.89
1437,2025-02-28,10533,1010,1,97.25,0.0,app,concluído,97.25,97.25
1438,2025-02-21,10918,1011,2,804.52,0.05,site,em separação,1609.04,1528.59
1439,2025-06-24,10581,1002,2,75.93,0.0,app,concluído,151.86,151.86
1440,2025-08-02,11278,1001,1,3515.94,0.1,site,pendente,3515.94,3164.35
1441,2025-09-07,10363,1011,1,762.78,0.0,site,concluído,762.78,762.78
1442,2025-08-09,10025,1002,2,81.72,0.0,marketplace,concluído,163.44,163.44
1443,2025-09-15,11317,1010,2,90.94,0.15,marketplace,concluído,181.88,154.6
1444,2025-08-10,11455,1001,2,3542.26,0.05,app,concluído,7084.52,6730.29
1445,2025-12-22,10936,1005,1,951.11,0.0,marketplace,concluído,951.11,951.11
1446,2026-01-02,11092,1003,6,129.8,0.0,marketplace,pendente,778.8,778.8
1447,2025-08-31,10518,1001,4,3291.52,0.0,loja física,concluído,13166.08,13166.08
1448,2025-11-29,11435,1001,3,3469.58,0.1,loja física,em separação,10408.74,9367.87
1449,2025-02-03,10281,1006,3,211.78,0.15,marketplace,concluído,635.34,540.04
1450,2025-12-10,11129,1011,1,740.92,0.1,app,concluído,740.92,666.83
1451,2025-12-16,10752,1012,5,406.15,0.0,loja física,não informado,2030.75,2030.75
1452,2025-04-12,11143,1010,1,96.93,0.0,loja física,concluído,96.93,96.93
1453,2026-02-23,10350,1002,2,78.37,0.0,app,pendente,156.74,156.74
1454,2026-03-13,10878,1010,4,87.65,0.0,site,não informado,350.6,350.6
1455,2025-03-13,11452,1011,2,803.77,0.1,site,concluído,1607.54,1446.79
1456,2026-01-23,10330,1007,2,298.97,0.0,app,concluído,597.94,597.94
1457,2025-09-18,10531,1009,1,597.55,0.15,site,concluído,597.55,507.92
1458,2025-04-05,11126,1011,1,663.87,0.0,app,cancelado,663.87,663.87
1459,2025-11-19,10092,1002,3,80.32,0.15,site,em separação,240.96,204.82
1460,2025-12-30,11418,1007,1,319.07,0.05,site,pendente,319.07,303.12
1461,2025-11-11,10263,1010,3,86.35,0.1,app,pendente,259.05,233.15
1462,2026-02-03,10232,1010,1,97.77,0.05,loja física,concluído,97.77,92.88
1463,2025-08-18,10571,1010,1,94.61,0.05,app,concluído,94.61,89.88
1464,2026-01-04,10112,1011,3,764.59,0.15,marketplace,concluído,2293.77,1949.7
1465,2025-08-22,11319,1001,1,3448.52,0.2,site,cancelado,3448.52,2758.82
1466,2025-09-05,10572,1007,2,314.67,0.2,loja física,concluído,629.34,503.47
1467,2025-08-26,10954,1003,1,133.29,0.15,marketplace,concluído,133.29,113.3
1468,2026-02-16,10122,1004,2,1323.2,0.05,site,concluído,2646.4,2514.08
1469,2025-12-19,10590,1005,1,1027.81,0.0,marketplace,pendente,1027.81,1027.81
1470,2025-07-14,11398,1006,2,212.9,0.1,app,concluído,425.8,383.22
1471,2025-04-01,11330,1006,1,238.63,0.0,app,em separação,238.63,238.63
1472,2025-07-31,10222,1012,2,436.82,0.0,app,concluído,873.64,873.64
1473,2025-03-10,11253,1003,5,159.61,0.15,app,concluído,798.05,678.34
1474,2026-02-18,11018,1011,1,755.53,0.1,loja física,concluído,755.53,679.98
1475,2025-07-19,10578,1007,4,291.97,0.1,app,concluído,1167.88,1051.09
1476,2025-03-22,10206,1001,2,2707.75,0.0,loja física,concluído,5415.5,5415.5
1477,2025-12-18,10738,1004,2,1150.97,0.05,site,concluído,2301.94,2186.84
1478,2025-10-30,10732,1002,1,87.3,0.0,loja física,em separação,87.3,87.3
1479,2025-09-28,10589,1012,3,493.91,0.0,site,concluído,1481.73,1481.73
1480,2025-08-10,10797,1002,2,86.21,0.05,app,concluído,172.42,163.8
1481,2026-02-11,11077,1008,1,827.53,0.0,loja física,concluído,827.53,827.53
1482,2025-01-01,10163,1003,3,121.15,0.05,loja física,concluído,363.45,345.28
1483,2025-01-03,10730,1006,1,207.56,0.0,app,concluído,207.56,207.56
1484,2025-12-09,10175,1003,1,156.26,0.0,loja física,concluído,156.26,156.26
1485,2025-10-19,10571,1011,3,760.57,0.0,marketplace,não informado,2281.71,2281.71
1486,2025-02-04,11128,1001,6,3469.58,0.05,marketplace,concluído,20817.48,19776.61
1487,2025-06-05,11398,1006,1,210.22,0.05,site,em separação,210.22,199.71
1488,2025-12-16,10631,1006,5,220.38,0.05,site,concluído,1101.9,1046.8
1489,2025-10-16,10919,1011,5,750.41,0.05,loja física,concluído,3752.05,3564.45
1490,2025-10-03,10187,1010,2,96.44,0.05,loja física,concluído,192.88,183.24
1491,2025-09-05,11119,1005,2,951.06,0.15,site,concluído,1902.12,1616.8
1492,2025-03-14,11485,1008,1,800.14,0.2,site,em separação,800.14,640.11
1493,2025-07-28,10779,1008,1,906.55,0.05,app,concluído,906.55,861.22
1494,2026-02-15,11391,1012,1,461.01,0.05,loja física,concluído,461.01,437.96
1495,2025-05-03,10581,1011,2,725.48,0.05,loja física,concluído,1450.96,1378.41
1496,2025-09-08,11104,1005,2,1023.16,0.1,app,concluído,2046.32,1841.69
1497,2025-08-25,11073,1001,6,3495.89,0.0,site,concluído,20975.34,20975.34
1498,2025-06-11,10951,1001,4,2995.58,0.1,marketplace,cancelado,11982.32,10784.09
1499,2025-03-06,10788,1001,1,3408.8,0.0,marketplace,concluído,3408.8,3408.8
1500,2025-06-03,10275,1008,5,942.73,0.0,marketplace,concluído,4713.65,4713.65
1501,2025-05-12,10884,1003,4,149.43,0.0,site,concluído,597.72,597.72
1502,2025-12-23,11089,1006,5,212.27,0.1,app,concluído,1061.35,955.21
1503,2025-08-06,10934,1006,6,207.81,0.0,loja física,concluído,1246.86,1246.86
1504,2026-02-01,10792,1010,1,94.59,0.2,site,pendente,94.59,75.67
1505,2025-10-17,10239,1007,1,349.39,0.2,loja física,cancelado,349.39,279.51
1506,2025-03-05,10018,1002,2,84.17,0.1,app,concluído,168.34,151.51
1507,2025-05-28,10482,1009,2,465.11,0.0,app,pendente,930.22,930.22
1508,2025-05-24,10579,1001,1,3562.02,0.05,loja física,concluído,3562.02,3383.92
1509,2025-12-09,10176,1008,5,837.64,0.05,site,cancelado,4188.2,3978.79
1510,2025-08-28,10461,1002,6,79.83,0.0,marketplace,concluído,478.98,478.98
1511,2025-10-19,11314,1011,5,808.21,0.0,app,concluído,4041.05,4041.05
1512,2025-12-19,10269,1008,1,803.9,0.0,site,concluído,803.9,803.9
1513,2025-01-02,11446,1002,5,85.16,0.0,site,concluído,425.8,425.8
1514,2025-08-15,10015,1003,1,142.79,0.2,app,não informado,142.79,114.23
1515,2025-06-25,11204,1011,3,810.16,0.2,app,concluído,2430.48,1944.38
1516,2026-03-15,10443,1006,5,238.68,0.05,loja física,concluído,1193.4,1133.73
1517,2025-10-24,10810,1012,2,438.49,0.05,marketplace,concluído,876.98,833.13
1518,2025-06-23,11154,1002,1,73.63,0.0,marketplace,concluído,73.63,73.63
1519,2025-03-04,10158,1010,5,85.62,0.1,app,concluído,428.1,385.29
1520,2025-12-13,11162,1008,1,754.83,0.0,loja física,concluído,754.83,754.83
1521,2025-12-19,10621,1010,5,92.53,0.0,marketplace,concluído,462.65,462.65
1522,2025-04-18,11169,1010,4,87.88,0.0,app,concluído,351.52,351.52
1523,2025-08-09,10362,1011,2,816.72,0.15,marketplace,cancelado,1633.44,1388.42
1524,2025-01-10,11424,1005,3,1000.68,0.0,marketplace,pendente,3002.04,3002.04
1525,2025-07-22,11343,1001,4,3511.37,0.0,site,cancelado,14045.48,14045.48
1526,2025-09-14,10323,1004,3,1337.53,0.2,site,não informado,4012.59,3210.07
1527,2025-05-06,11133,1001,1,3469.58,0.0,app,concluído,3469.58,3469.58
1528,2025-08-26,11411,1002,6,76.01,0.0,site,pendente,456.06,456.06
1529,2026-01-02,11009,1008,2,903.64,0.15,site,em separação,1807.28,1536.19
1530,2025-02-27,11461,1004,1,1315.06,0.0,app,concluído,1315.06,1315.06
1531,2025-10-16,10335,1007,3,310.62,0.05,loja física,concluído,931.86,885.27
1532,2025-06-13,11099,1001,4,3777.19,0.2,app,concluído,15108.76,12087.01
1533,2026-02-04,11379,1010,2,95.91,0.05,marketplace,concluído,191.82,182.23
1534,2025-07-21,10014,1011,2,727.74,0.0,loja física,concluído,1455.48,1455.48
1535,2025-02-25,10052,1001,2,3469.58,0.0,marketplace,pendente,6939.16,6939.16
1536,2025-01-26,11460,1002,5,88.99,0.0,loja física,concluído,444.95,444.95
1537,2025-05-07,10051,1011,1,708.31,0.0,site,concluído,708.31,708.31
1538,2025-10-18,11156,1008,2,908.23,0.0,site,concluído,1816.46,1816.46
1539,2025-06-15,10625,1008,2,922.76,0.0,app,concluído,1845.52,1845.52
1540,2025-03-25,10389,1008,2,906.13,0.15,site,em separação,1812.26,1540.42
1541,2025-11-05,10653,1012,3,438.75,0.0,app,concluído,1316.25,1316.25
1542,2025-05-15,10841,1001,1,3325.9,0.0,site,pendente,3325.9,3325.9
1543,2026-01-14,10580,1012,2,399.38,0.15,site,pendente,798.76,678.95
1544,2025-07-07,11471,1004,1,1053.85,0.0,site,concluído,1053.85,1053.85
1545,2025-07-04,10439,1011,5,842.41,0.05,site,concluído,4212.05,4001.45
1546,2025-02-09,10953,1012,4,513.84,0.05,app,concluído,2055.36,1952.59
1547,2026-01-13,11301,1007,1,327.96,0.0,loja física,cancelado,327.96,327.96
1548,2025-08-10,11287,1007,3,311.52,0.0,site,concluído,934.56,934.56
1549,2025-10-11,11047,1003,1,139.87,0.0,site,concluído,139.87,139.87
1550,2025-03-11,10126,1005,3,998.82,0.0,marketplace,concluído,2996.46,2996.46
1551,2025-04-20,11228,1008,2,984.04,0.0,loja física,pendente,1968.08,1968.08
1552,2025-11-06,11474,1010,3,96.29,0.05,app,concluído,288.87,274.43
1553,2025-12-13,10871,1006,2,227.01,0.05,marketplace,concluído,454.02,431.32
1554,2026-02-07,10267,1009,1,502.44,0.15,marketplace,concluído,502.44,427.07
1555,2026-01-08,10660,1009,1,608.32,0.1,marketplace,concluído,608.32,547.49
1556,2025-06-17,10983,1005,4,926.47,0.0,loja física,concluído,3705.88,3705.88
1557,2025-08-29,11463,1007,4,317.68,0.15,marketplace,concluído,1270.72,1080.11
1558,2026-02-09,10555,1001,4,3685.11,0.0,loja física,concluído,14740.44,14740.44
1559,2025-04-14,11255,1001,1,3072.43,0.0,app,concluído,3072.43,3072.43
1560,2025-10-25,11133,1002,1,76.78,0.05,site,concluído,76.78,72.94
1561,2025-07-03,10512,1005,1,985.05,0.1,app,concluído,985.05,886.55
1562,2025-08-26,10143,1012,3,439.94,0.0,site,concluído,1319.82,1319.82
1563,2025-08-21,10860,1005,1,904.01,0.0,app,concluído,904.01,904.01
1564,2025-10-02,10422,1006,4,232.92,0.05,app,concluído,931.68,885.1
1565,2025-08-10,11195,1005,2,1110.7,0.0,marketplace,cancelado,2221.4,2221.4
1566,2026-01-27,11028,1011,1,803.41,0.1,marketplace,concluído,803.41,723.07
1567,2026-03-01,10117,1008,2,933.42,0.0,site,pendente,1866.84,1866.84
1568,2025-03-06,10363,1003,1,125.04,0.1,app,pendente,125.04,112.54
1569,2025-08-04,10862,1010,2,101.25,0.0,app,pendente,202.5,202.5
1570,2025-02-04,10152,1010,1,104.31,0.05,loja física,pendente,104.31,99.09
1571,2025-10-20,11039,1004,2,1163.04,0.1,site,em separação,2326.08,2093.47
1572,2025-04-15,10576,1008,2,757.0,0.1,loja física,em separação,1514.0,1362.6
1573,2025-09-09,10386,1011,1,827.7,0.1,marketplace,cancelado,827.7,744.93
1574,2025-03-07,11452,1012,2,396.27,0.0,marketplace,concluído,792.54,792.54
1575,2025-12-30,10284,1011,1,840.77,0.0,site,pendente,840.77,840.77
1576,2025-04-13,10324,1001,2,3290.88,0.05,app,concluído,6581.76,6252.67
1577,2025-08-20,10702,1006,1,216.83,0.0,loja física,em separação,216.83,216.83
1578,2025-09-17,11109,1012,1,477.18,0.0,app,concluído,477.18,477.18
1579,2025-12-03,10341,1010,5,96.33,0.15,marketplace,concluído,481.65,409.4
1580,2025-06-25,10809,1009,6,498.3,0.1,loja física,concluído,2989.8,2690.82
1581,2025-10-24,10746,1001,6,3049.33,0.05,site,concluído,18295.98,17381.18
1582,2026-01-24,11298,1003,1,141.63,0.0,site,concluído,141.63,141.63
1583,2025-09-09,10206,1007,4,285.06,0.0,marketplace,concluído,1140.24,1140.24
1584,2026-01-22,10871,1004,1,1106.28,0.1,site,em separação,1106.28,995.65
1585,2025-01-08,11405,1001,6,3469.58,0.0,marketplace,concluído,20817.48,20817.48
1586,2025-05-25,10803,1005,4,926.78,0.05,loja física,concluído,3707.12,3521.76
1587,2025-07-03,10257,1012,2,464.39,0.05,app,em separação,928.78,882.34
1588,2025-12-14,11207,1004,1,1113.78,0.0,loja física,concluído,1113.78,1113.78
1589,2025-01-11,11126,1005,2,1036.37,0.15,app,não informado,2072.74,1761.83
1590,2025-04-24,10250,1006,4,203.94,0.15,site,concluído,815.76,693.4
1591,2026-02-16,10068,1008,4,890.74,0.0,marketplace,concluído,3562.96,3562.96
1592,2026-01-20,11222,1006,1,191.76,0.2,marketplace,concluído,191.76,153.41
1593,2025-12-02,10608,1003,1,141.72,0.0,loja física,concluído,141.72,141.72
1594,2025-01-31,10876,1001,2,3511.7,0.0,marketplace,pendente,7023.4,7023.4
1595,2025-07-12,10105,1012,3,366.75,0.0,marketplace,pendente,1100.25,1100.25
1596,2026-02-26,11306,1009,1,504.8,0.0,site,pendente,504.8,504.8
1597,2025-04-21,10947,1012,2,417.56,0.2,app,cancelado,835.12,668.1
1598,2025-12-26,10366,1012,3,412.64,0.05,app,concluído,1237.92,1176.02
1599,2025-08-10,10336,1005,6,910.15,0.0,site,concluído,5460.9,5460.9
1600,2025-04-10,11031,1003,2,156.47,0.2,site,concluído,312.94,250.35
1601,2025-04-01,10431,1009,2,522.72,0.05,loja física,concluído,1045.44,993.17
1602,2025-06-09,11052,1012,5,394.56,0.15,loja física,concluído,1972.8,1676.88
1603,2025-08-09,11460,1004,1,1198.08,0.0,loja física,concluído,1198.08,1198.08
1604,2025-08-10,10155,1005,1,851.23,0.0,loja física,em separação,851.23,851.23
1605,2025-06-09,11046,1007,5,337.08,0.0,app,em separação,1685.4,1685.4
1606,2026-03-10,10433,1005,3,951.11,0.0,marketplace,em separação,2853.33,2853.33
1607,2026-02-02,10193,1004,5,1205.98,0.0,app,não informado,6029.9,6029.9
1608,2025-01-25,10368,1011,1,729.3,0.05,app,em separação,729.3,692.84
1609,2025-05-03,11459,1010,2,96.58,0.0,marketplace,cancelado,193.16,193.16
1610,2025-11-02,11390,1005,2,895.04,0.0,app,concluído,1790.08,1790.08
1611,2025-12-05,11055,1005,3,1016.74,0.0,loja física,concluído,3050.22,3050.22
1612,2025-07-02,10992,1004,2,1126.05,0.2,marketplace,em separação,2252.1,1801.68
1613,2025-10-06,10598,1001,1,3225.67,0.05,site,concluído,3225.67,3064.39
1614,2025-09-05,10823,1012,5,416.37,0.2,marketplace,concluído,2081.85,1665.48
1615,2025-11-09,10508,1005,2,839.29,0.0,app,concluído,1678.58,1678.58
1616,2025-02-13,11144,1001,3,3381.95,0.0,site,concluído,10145.85,10145.85
1617,2025-10-22,11093,1007,1,320.38,0.05,marketplace,concluído,320.38,304.36
1618,2025-04-20,10600,1007,6,318.92,0.0,marketplace,concluído,1913.52,1913.52
1619,2025-06-07,10655,1007,1,299.7,0.15,app,concluído,299.7,254.74
1620,2025-11-29,10294,1008,2,809.81,0.2,marketplace,concluído,1619.62,1295.7
1621,2025-01-12,10253,1007,2,359.58,0.0,loja física,concluído,719.16,719.16
1622,2026-01-29,10251,1001,3,3819.19,0.1,loja física,concluído,11457.57,10311.81
1623,2025-12-20,11227,1010,1,93.83,0.0,loja física,em separação,93.83,93.83
1624,2025-07-01,10122,1012,2,400.38,0.0,app,pendente,800.76,800.76
1625,2025-07-29,10772,1004,2,1291.89,0.15,site,não informado,2583.78,2196.21
1626,2025-12-19,10605,1010,1,90.57,0.05,site,pendente,90.57,86.04
